Ref_lead_author	Ref_publication_date	Ref_journal	Cell_stack_sequence	Cell_area_measured	Cell_number_of_cells_per_substrate	Cell_architecture	Cell_flexible	Cell_semitransparent	Module	Module_number_of_cells_in_module	Substrate_stack_sequence	ETL_stack_sequence	ETL_deposition_procedure	Perovskite_single_crystal	Perovskite_dimension_0D	Perovskite_dimension_2D	Perovskite_dimension_2D3D_mixture	Perovskite_dimension_3D	Perovskite_dimension_3D_with_2D_capping_layer	Perovskite_dimension_list_of_layers	Perovskite_composition_perovskite_ABC3_structure	Perovskite_composition_perovskite_inspired_structure	Perovskite_composition_long_form	Perovskite_composition_inorganic	Perovskite_composition_leadfree	Perovskite_band_gap	Perovskite_band_gap_graded	Perovskite_band_gap_estimation_basis	Perovskite_deposition_number_of_deposition_steps	Perovskite_deposition_procedure	Perovskite_deposition_aggregation_state_of_reactants	Perovskite_deposition_synthesis_atmosphere	Perovskite_deposition_solvents	Perovskite_deposition_solvents_mixing_ratios	Perovskite_deposition_quenching_induced_crystallisation	Perovskite_deposition_thermal_annealing_temperature	Perovskite_deposition_thermal_annealing_time	Perovskite_deposition_solvent_annealing	HTL_stack_sequence	HTL_additives_compounds	HTL_deposition_procedure	Backcontact_stack_sequence	Backcontact_thickness_list	Backcontact_deposition_procedure	Add_lay_front	Add_lay_back	Encapsulation	JV_measured	JV_average_over_n_number_of_cells	JV_certified_values	JV_light_intensity	JV_reverse_scan_Voc	JV_reverse_scan_Jsc	JV_reverse_scan_FF	JV_reverse_scan_PCE	JV_default_Voc	JV_default_Jsc	JV_default_FF	JV_default_PCE	JV_default_Voc_scan_direction	JV_default_Jsc_scan_direction	JV_default_FF_scan_direction	JV_default_PCE_scan_direction	buffer
Lei et al.	2018/4/4	Nanoscale	PEN | ITO | X1 | Perovskite | PCBM-60 | C3-CBL | Ag	0.09	0	pin	TRUE	FALSE	FALSE	0	PEN | ITO	PCBM-60 | C3-CBL	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Unknown	DMF; DMSO	9; 1	TRUE	60.0; 100	2.0; 5.0	FALSE	X1		Spin-coating	Ag		Evaporation	FALSE	FALSE	FALSE	TRUE	30	FALSE	100	1.04	18.46	0.691	13.27	1.04	18.46	0.691	13.27	Reversed	Reversed	Reversed	Reversed	buffer
Mahmud et al.	2018/2/23	Journal of Power Sources	SLG | ITO | ZnO-c | Perovskite | Spiro-MeOTAD | Ag	0.045	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	ZnO-c	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.38MA0.57PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Unknown	DMF	1	FALSE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	10	FALSE	100	0.971	23.69	0.624	14.37	0.971	23.69	0.624	13.65	Reversed	Reversed	Reversed	Stabilised	buffer
Mahmud et al.	2018/2/23	Journal of Power Sources	SLG | ITO | ZnO-c | Perovskite | Spiro-MeOTAD | Ag	0.045	0	nip	FALSE	FALSE	FALSE	0	SLG | ITO	ZnO-c	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	FA0.38MA0.57PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Unknown	DMF	1	FALSE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Ag	100	Evaporation	FALSE	FALSE	FALSE	TRUE	10	FALSE	100	1.013	23.64	0.698	16.73	1.013	23.64	0.698	15.76	Reversed	Reversed	Reversed	Stabilised	buffer
Fuentes Pineda et al.	2018/10/3	Physical Chemistry Chemical Physics	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | M:OO | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	10	FALSE	M:OO	Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	0.89	12.81	0.655	7.48	0.89	12.81	0.655	7.48	Reversed	Reversed	Reversed	Reversed	buffer
Fuentes Pineda et al.	2018/10/3	Physical Chemistry Chemical Physics	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | P:OO | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	10	FALSE	P:OO	Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	0.85	10.61	0.572	5.14	0.85	10.61	0.572	5.14	Reversed	Reversed	Reversed	Reversed	buffer
Fuentes Pineda et al.	2018/10/3	Physical Chemistry Chemical Physics	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | M:ON | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	10	FALSE	M:ON	Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	0.68	6.79	0.762	3.52	0.68	6.79	0.762	3.52	Reversed	Reversed	Reversed	Reversed	buffer
Fuentes Pineda et al.	2018/10/3	Physical Chemistry Chemical Physics	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | P:ON | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	10	FALSE	P:ON	Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	0.65	12.49	0.647	5.28	0.65	12.49	0.647	5.28	Reversed	Reversed	Reversed	Reversed	buffer
Fuentes Pineda et al.	2018/10/3	Physical Chemistry Chemical Physics	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	4; 1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	15	FALSE	100	0.95	20.56	0.638	15.09	0.95	20.56	0.638	15.09	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.82	14.9	0.39	4.8	0.82	14.9	0.39	4.8	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.96	18.2	0.57	9.9	0.96	18.2	0.57	9.9	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.99	20.1	0.66	13.2	0.99	20.1	0.66	13.2	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	1.04	20.7	0.73	15.7	1.04	20.7	0.73	15.7	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	1.02	20.5	0.71	14.8	1.02	20.5	0.71	14.8	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	1.06	21.7	0.7	15.8	1.06	21.7	0.7	15.8	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	Spiro-MeOTAD	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.96	20.9	0.71	14.2	0.96	20.9	0.71	14.2	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 1,3-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"1,3-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.84	14.1	0.36	4.3	0.84	14.1	0.36	4.3	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 1,3-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"1,3-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.91	15.9	0.67	9.7	0.91	15.9	0.67	9.7	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 5,7-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"5,7-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.91	17.3	0.54	8.5	0.91	17.3	0.54	8.5	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 5,7-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"5,7-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.87	17.1	0.53	7.9	0.87	17.1	0.53	7.9	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 3,3��,5,5��-tetrasubstituted 1,1��-biphenyl | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"3,3��,5,5��-tetrasubstituted 1,1��-biphenyl"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.78	1.2	0.35	0.32	0.78	1.2	0.35	0.32	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 3,3��,5,5��-tetrasubstituted 1,1��-biphenyl | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	"3,3��,5,5��-tetrasubstituted 1,1��-biphenyl"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.7	2.31	0.28	0.45	0.7	2.31	0.28	0.45	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	1.04	20.1	0.73	15.7	1.04	20.1	0.73	15.7	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Tetra-substituted azulene | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMSO	1	TRUE	100	10	FALSE	tetra-substituted azulene	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	1.08	21.7	0.71	16.5	1.08	21.7	0.71	16.5	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 1,3-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	"1,3-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.91	15.9	0.67	9.7	0.91	15.9	0.67	9.7	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 5,7-disubstituted azulene | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	"5,7-disubstituted azulene"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.91	17.3	0.54	8.5	0.91	17.3	0.54	8.5	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	"SLG | FTO | TiO2-c | TiO2-mp | Perovskite | 3,3��,5,5��-tetrasubstituted 1,1��-biphenyl | Au"	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	"3,3��,5,5��-tetrasubstituted 1,1��-biphenyl"	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.7	2.31	0.28	0.45	0.7	2.31	0.28	0.45	Reversed	Reversed	Reversed	Reversed	buffer
Nishimura et al.	2015/12/10	Journal of the American Chemical Society	SLG | FTO | TiO2-c | TiO2-mp | Perovskite | Spiro-MeOTAD | Au	0.04	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-mp	Spray-pyrolys | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> CBD	Liquid >> Liquid	N2 >> N2	DMF >> IPA	1 >> 1	FALSE	Unknown >> 70	Unknown >> 60.0	FALSE	Spiro-MeOTAD	FK209; Li-TFSI; TBP	Spin-coating	Au	80	Evaporation	FALSE	FALSE	FALSE	TRUE	33	FALSE	100	0.96	21	0.68	13.6	0.96	21	0.68	13.6	Reversed	Reversed	Reversed	Reversed	buffer
Liang et al.	2018/4/30	Applied Surface Science	SLG | FTO | TiO2-c | Perovskite | Spiro-MeOTAD | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c	Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	9; 1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	70	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.96	12.89	0.54	6.75	0.96	12.89	0.54	6.75	Reversed	Reversed	Reversed	Reversed	buffer
Liang et al.	2018/4/30	Applied Surface Science	SLG | FTO | TiO2-c | TiO2-nt | Perovskite | Spiro-MeOTAD | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-nt	Spin-coating | Unknown	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	9; 1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	70	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.03	16.98	0.58	10.22	1.03	16.98	0.58	10.22	Reversed	Reversed	Reversed	Reversed	buffer
Liang et al.	2018/4/30	Applied Surface Science	SLG | FTO | TiO2-c | TiO2-nt | Perovskite | Spiro-MeOTAD | Au	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | TiO2-nt	Spin-coating | Unknown	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	N2	DMF; DMSO	9; 1	TRUE	100	10	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Au	70	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	1.02	21	0.66	14.13	1.02	21	0.66	14.13	Reversed	Reversed	Reversed	Reversed	buffer
Niu et al.	2018/2/5	Journal of Materials Chemistry A	SLG | FTO | NiMgLiO | Perovskite | PCBM-60 | BCP | Ag	0.09	0	pin	FALSE	FALSE	FALSE	0	SLG | FTO	PCBM-60 | BCP	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	Cs0.05FA0.15MA0.8PbI3	FALSE	FALSE		FALSE		1	Spin-coating	Liquid	Unknown	DMSO; GBL	3; 7	TRUE	90	10	FALSE	NiMgLiO		Spray-pyrolys	Ag	120	Evaporation	FALSE	FALSE	FALSE	TRUE	8	FALSE	100	1.08	22.55	0.79	19.17	1.08	22.55	0.79	19.15	Reversed	Reversed	Reversed	Stabilised	buffer
Niu et al.	2018/2/5	Journal of Materials Chemistry A	SLG | FTO | NiMgLiO | Perovskite | PCBM-60 | BCP | Ag	0.09	0	pin	FALSE	FALSE	FALSE	0	SLG | FTO	PCBM-60 | BCP	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	1	Spin-coating	Liquid	Unknown	DMSO; GBL	3; 7	TRUE	90	10	FALSE	NiMgLiO		Spray-coating	Ag	120	Evaporation	FALSE	FALSE	FALSE	TRUE	8	FALSE	100	1.08	21.75	0.75	17.6	1.08	21.75	0.75	17.14	Reversed	Reversed	Reversed	Stabilised	buffer
Hu et al.	2016/4/9	Journal of Alloys and Compounds	SLG | FTO | TiO2-c | SrTiO3-np | Perovskite | Spiro-MeOTAD | Ag	0.1	0	nip	FALSE	FALSE	FALSE	0	SLG | FTO	TiO2-c | SrTiO3-np	Spin-coating | Spin-coating	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	3	TRUE	FALSE	MAPbI3	FALSE	FALSE	1.6	FALSE	Composition	2	Spin-coating >> Spin-coating	Liquid >> Liquid	Unknown	DMF >> IPA	1 >> 1	FALSE	Unknown >> 100	Unknown >> 15.0	FALSE	Spiro-MeOTAD	Li-TFSI; TBP	Spin-coating	Ag	80	Evaporation	FALSE	FALSE	FALSE	TRUE	1	FALSE	100	0.93	13.25	0.57	7.02	0.93	13.25	0.57	7.02	Reversed	Reversed	Reversed	Reversed	buffer
